email,spam,ham
Subject: Suspicious activity detected on your banking account 438.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 439.,1,0
Subject: You are eligible for a free vacation 440! Click here to claim your prize 440.,1,0
Subject: Congratulations 441! You've won a free iPhone 441. Act fast to claim it 441.,1,0
Subject: Make money fast 442! Work from home and earn $5000 per week 442.,1,0
Subject: Your loan application is approved 443! Click here to get instant cash 443.,1,0
Subject: Get 80% discount on luxury watches 444! Limited time offer 444.,1,0
Subject: Your account has been compromised 445! Urgent action required 445.,1,0
Subject: Free VIP pass inside 446! Don't miss this opportunity 446.,1,0
Subject: Earn money by completing simple online surveys 447.,1,0
Subject: Suspicious activity detected on your banking account 448.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 449.,1,0
Subject: You are eligible for a free vacation 450! Click here to claim your prize 450.,1,0
Subject: Congratulations 451! You've won a free iPhone 451. Act fast to claim it 451.,1,0
Subject: Make money fast 452! Work from home and earn $5000 per week 452.,1,0
Subject: Your loan application is approved 453! Click here to get instant cash 453.,1,0
Subject: Get 80% discount on luxury watches 454! Limited time offer 454.,1,0
Subject: Your account has been compromised 455! Urgent action required 455.,1,0
Subject: Free VIP pass inside 456! Don't miss this opportunity 456.,1,0
Subject: Earn money by completing simple online surveys 457.,1,0
Subject: Suspicious activity detected on your banking account 458.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 459.,1,0
Subject: You are eligible for a free vacation 460! Click here to claim your prize 460.,1,0
Subject: Congratulations 461! You've won a free iPhone 461. Act fast to claim it 461.,1,0
Subject: Make money fast 462! Work from home and earn $5000 per week 462.,1,0
Subject: Your loan application is approved 463! Click here to get instant cash 463.,1,0
Subject: Get 80% discount on luxury watches 464! Limited time offer 464.,1,0
Subject: Your account has been compromised 465! Urgent action required 465.,1,0
Subject: Free VIP pass inside 466! Don't miss this opportunity 466.,1,0
Subject: Earn money by completing simple online surveys 467.,1,0
Subject: Suspicious activity detected on your banking account 468.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 469.,1,0
Subject: You are eligible for a free vacation 470! Click here to claim your prize 470.,1,0
Subject: Congratulations 471! You've won a free iPhone 471. Act fast to claim it 471.,1,0
Subject: Make money fast 472! Work from home and earn $5000 per week 472.,1,0
Subject: Your loan application is approved 473! Click here to get instant cash 473.,1,0
Subject: Get 80% discount on luxury watches 474! Limited time offer 474.,1,0
Subject: Your account has been compromised 475! Urgent action required 475.,1,0
Subject: Free VIP pass inside 476! Don't miss this opportunity 476.,1,0
Subject: Earn money by completing simple online surveys 477.,1,0
Subject: Suspicious activity detected on your banking account 478.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 479.,1,0
Subject: You are eligible for a free vacation 480! Click here to claim your prize 480.,1,0
Subject: Congratulations 481! You've won a free iPhone 481. Act fast to claim it 481.,1,0
Subject: Make money fast 482! Work from home and earn $5000 per week 482.,1,0
Subject: Your loan application is approved 483! Click here to get instant cash 483.,1,0
Subject: Get 80% discount on luxury watches 484! Limited time offer 484.,1,0
Subject: Your account has been compromised 485! Urgent action required 485.,1,0
Subject: Free VIP pass inside 486! Don't miss this opportunity 486.,1,0
Subject: Earn money by completing simple online surveys 487.,1,0
Subject: Suspicious activity detected on your banking account 488.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 489.,1,0
Subject: You are eligible for a free vacation 490! Click here to claim your prize 490.,1,0
Subject: Congratulations 491! You've won a free iPhone 491. Act fast to claim it 491.,1,0
Subject: Make money fast 492! Work from home and earn $5000 per week 492.,1,0
Subject: Your loan application is approved 493! Click here to get instant cash 493.,1,0
Subject: Get 80% discount on luxury watches 494! Limited time offer 494.,1,0
Subject: Your account has been compromised 495! Urgent action required 495.,1,0
Subject: Free VIP pass inside 496! Don't miss this opportunity 496.,1,0
Subject: Earn money by completing simple online surveys 497.,1,0
Subject: Suspicious activity detected on your banking account 498.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 499.,1,0
Subject: You are eligible for a free vacation 500! Click here to claim your prize 500.,1,0
Subject: Congratulations 501! You've won a free iPhone 501. Act fast to claim it 501.,1,0
Subject: Make money fast 502! Work from home and earn $5000 per week 502.,1,0
Subject: Your loan application is approved 503! Click here to get instant cash 503.,1,0
Subject: Get 80% discount on luxury watches 504! Limited time offer 504.,1,0
Subject: Your account has been compromised 505! Urgent action required 505.,1,0
Subject: Free VIP pass inside 506! Don't miss this opportunity 506.,1,0
Subject: Earn money by completing simple online surveys 507.,1,0
Subject: Suspicious activity detected on your banking account 508.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 509.,1,0
Subject: You are eligible for a free vacation 510! Click here to claim your prize 510.,1,0
Subject: Congratulations 511! You've won a free iPhone 511. Act fast to claim it 511.,1,0
Subject: Make money fast 512! Work from home and earn $5000 per week 512.,1,0
Subject: Your loan application is approved 513! Click here to get instant cash 513.,1,0
Subject: Get 80% discount on luxury watches 514! Limited time offer 514.,1,0
Subject: Your account has been compromised 515! Urgent action required 515.,1,0
Subject: Free VIP pass inside 516! Don't miss this opportunity 516.,1,0
Subject: Earn money by completing simple online surveys 517.,1,0
Subject: Suspicious activity detected on your banking account 518.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 519.,1,0
Subject: You are eligible for a free vacation 520! Click here to claim your prize 520.,1,0
Subject: Congratulations 521! You've won a free iPhone 521. Act fast to claim it 521.,1,0
Subject: Make money fast 522! Work from home and earn $5000 per week 522.,1,0
Subject: Your loan application is approved 523! Click here to get instant cash 523.,1,0
Subject: Get 80% discount on luxury watches 524! Limited time offer 524.,1,0
Subject: Your account has been compromised 525! Urgent action required 525.,1,0
Subject: Free VIP pass inside 526! Don't miss this opportunity 526.,1,0
Subject: Earn money by completing simple online surveys 527.,1,0
Subject: Suspicious activity detected on your banking account 528.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 529.,1,0
Subject: You are eligible for a free vacation 530! Click here to claim your prize 530.,1,0
Subject: Congratulations 531! You've won a free iPhone 531. Act fast to claim it 531.,1,0
Subject: Make money fast 532! Work from home and earn $5000 per week 532.,1,0
Subject: Your loan application is approved 533! Click here to get instant cash 533.,1,0
Subject: Get 80% discount on luxury watches 534! Limited time offer 534.,1,0
Subject: Your account has been compromised 535! Urgent action required 535.,1,0
Subject: Free VIP pass inside 536! Don't miss this opportunity 536.,1,0
Subject: Earn money by completing simple online surveys 537.,1,0
Subject: Suspicious activity detected on your banking account 538.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 539.,1,0
Subject: You are eligible for a free vacation 540! Click here to claim your prize 540.,1,0
Subject: Congratulations 541! You've won a free iPhone 541. Act fast to claim it 541.,1,0
Subject: Make money fast 542! Work from home and earn $5000 per week 542.,1,0
Subject: Your loan application is approved 543! Click here to get instant cash 543.,1,0
Subject: Get 80% discount on luxury watches 544! Limited time offer 544.,1,0
Subject: Your account has been compromised 545! Urgent action required 545.,1,0
Subject: Free VIP pass inside 546! Don't miss this opportunity 546.,1,0
Subject: Earn money by completing simple online surveys 547.,1,0
Subject: Suspicious activity detected on your banking account 548.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 549.,1,0
Subject: You are eligible for a free vacation 550! Click here to claim your prize 550.,1,0
Subject: Congratulations 551! You've won a free iPhone 551. Act fast to claim it 551.,1,0
Subject: Make money fast 552! Work from home and earn $5000 per week 552.,1,0
Subject: Your loan application is approved 553! Click here to get instant cash 553.,1,0
Subject: Get 80% discount on luxury watches 554! Limited time offer 554.,1,0
Subject: Your account has been compromised 555! Urgent action required 555.,1,0
Subject: Free VIP pass inside 556! Don't miss this opportunity 556.,1,0
Subject: Earn money by completing simple online surveys 557.,1,0
Subject: Suspicious activity detected on your banking account 558.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 559.,1,0
Subject: You are eligible for a free vacation 560! Click here to claim your prize 560.,1,0
Subject: Congratulations 561! You've won a free iPhone 561. Act fast to claim it 561.,1,0
Subject: Make money fast 562! Work from home and earn $5000 per week 562.,1,0
Subject: Your loan application is approved 563! Click here to get instant cash 563.,1,0
Subject: Get 80% discount on luxury watches 564! Limited time offer 564.,1,0
Subject: Your account has been compromised 565! Urgent action required 565.,1,0
Subject: Free VIP pass inside 566! Don't miss this opportunity 566.,1,0
Subject: Earn money by completing simple online surveys 567.,1,0
Subject: Suspicious activity detected on your banking account 568.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 569.,1,0
